eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2000,0.0248889,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2001,0.0243333,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2002,0.0257778,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2003,0.0272222,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2004,0.0183333,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2005,0.0613333,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2006,0.0956667,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2007,0.0869167,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2008,0.285417,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2009,0.140042,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2010,0.258917,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2011,0.118444,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2012,0.0514167,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2013,0.0482778,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2014,0.0451389,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2015,0.042,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2016,0.285083,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2017,0.134778,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2018,0.0905333,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2019,0.0581417,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2020,0.0822833,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2021,0.0513722,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,AL,Albania,2022,0.233667,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2000,0.268595,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2001,0.242966,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2002,0.247196,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2003,0.317124,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2004,0.300268,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2005,0.281978,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2006,0.228385,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2007,0.19207,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2008,0.160339,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2009,0.227118,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2010,0.214582,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2011,0.216732,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2012,0.160036,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2013,0.165734,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2014,0.173173,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2015,0.187545,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2016,0.169271,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2017,0.214857,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2018,0.192122,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2019,0.219719,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2020,0.196678,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2021,0.148426,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BE,Belgium,2022,0.20626,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2000,0.224564,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2001,0.310215,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2002,0.264354,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2003,0.241487,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2004,0.235217,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2005,0.131265,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2006,0.313559,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2007,0.424588,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2008,0.320704,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2009,0.290148,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2010,0.328166,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2011,0.13504,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2012,0.151713,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2013,0.142209,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2014,0.112524,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2015,0.0955633,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2016,0.0997923,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2017,0.132355,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2018,0.10555,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2019,0.147752,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2020,0.193018,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2021,0.168839,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,BG,Bulgaria,2022,0.14466,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2000,0.0246479,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2001,0.0248146,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2002,0.0222094,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2003,0.0203625,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2004,0.0205,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2005,0.0196312,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2006,0.0240398,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2007,0.0199358,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2008,0.0189935,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2009,0.0193094,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2010,0.0190559,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2011,0.0207112,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2012,0.0186373,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2013,0.0154134,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2014,0.0163125,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2015,0.0211855,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2016,0.0185413,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2017,0.0158971,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2018,0.0132529,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2019,0.0145645,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2020,0.0160742,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2021,0.0161897,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CH,Switzerland,2022,0.0175118,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2000,0.3125,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2001,0.26125,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2002,0.25,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2003,0.33324,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2004,0.262512,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2005,0.18155,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2006,0.145588,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2007,0.137762,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2008,0.143825,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2009,0.0919125,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2010,0.076745,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2011,0.12509,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2012,0.140388,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2013,0.118739,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2014,0.144221,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2015,0.14705,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2016,0.146432,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2017,0.144001,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2018,0.155946,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2019,0.124873,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2020,0.0875563,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2021,0.0959562,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,CZ,Czechia,2022,0.0959562,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,DK,Denmark,2000,0.0571795,
06_50,PO4_MG_L,Phosphate in rivers,MG_L,mg PO4 per litre,DK,Denmark,2001,0.055,
